Date,PM10_weighted_value(ug m-3)
2021-06-22,16.0
2021-06-23,17.0
2021-06-24,17.0
2021-06-25,11.0
2021-06-26,11.0
2021-06-27,18.0
2021-06-28,10.0
2021-06-29,19.4
2021-06-30,14.0
2021-07-01,16.0
2021-07-02,17.0
2021-07-03,9.0
2021-07-04,6.0
2021-07-05,9.0
2021-07-06,9.0
2021-07-07,12.0
2021-07-08,11.0
2021-07-09,13.0
2021-07-10,9.0
2021-07-11,7.0
2021-07-12,7.0
2021-07-13,12.0
2021-07-14,11.0
2021-07-15,10.0
2021-07-16,17.0
2021-07-17,9.0
2021-07-18,13.0
2021-07-19,21.0
2021-07-20,24.0
2021-07-21,31.0
2021-07-22,27.0
2021-07-23,14.0
2021-07-24,22.0
2021-07-25,17.0
2021-07-26,22.0
2021-07-27,10.0
2021-07-28,8.0
2021-07-29,14.0
2021-07-30,8.0
2021-07-31,7.0
2021-08-01,8.0
2021-08-02,9.0
2021-08-03,12.0
2021-08-04,12.0
2021-08-05,9.0
2021-08-06,10.0
2021-08-07,6.0
2021-08-08,9.0
2021-08-09,8.0
2021-08-10,11.0
2021-08-11,9.0
2021-08-12,7.0
2021-08-13,14.0
2021-08-14,12.0
2021-08-15,9.0
2021-08-16,16.0
2021-08-17,10.0
2021-08-18,8.0
2021-08-19,9.0
2021-08-20,8.0
2021-08-21,8.0
2021-08-22,7.0
2021-08-23,12.0
2021-08-24,13.0
2021-08-25,8.0
2021-08-26,11.0
2021-08-27,18.0
2021-08-28,12.0
2021-08-29,10.0
2021-08-30,8.0
2021-08-31,10.0
2021-09-01,15.0
2021-09-02,17.0
2021-09-03,22.0
2021-09-04,20.0
2021-09-05,24.0
2021-09-06,32.0
2021-09-07,40.0
2021-09-08,43.0
2021-09-09,13.0
2021-09-10,7.0
2021-09-11,9.0
2021-09-12,10.0
2021-09-13,11.0
2021-09-14,16.0
2021-09-15,15.0
2021-09-16,14.0
2021-09-17,11.0
2021-09-18,18.0
2021-09-19,23.0
2021-09-20,12.0
2021-09-21,18.0
2021-09-22,16.0
2021-09-23,10.0
2021-09-24,11.0
2021-09-25,10.0
2021-09-26,13.0
2021-09-27,9.0
2021-09-28,9.0
2021-09-29,11.0
2021-09-30,9.0
2021-10-01,9.0
2021-10-02,5.0
2021-10-03,9.0
2021-10-04,10.0
2021-10-05,7.0
2021-10-06,11.0
2021-10-07,12.0
2021-10-08,15.0
2021-10-09,29.0
2021-10-10,17.0
2021-10-11,16.0
2021-10-12,15.0
2021-10-13,14.0
2021-10-14,13.0
2021-10-15,17.0
2021-10-16,18.0
2021-10-17,13.0
2021-10-18,9.0
2021-10-19,18.0
2021-10-20,10.0
2021-10-21,11.0
2021-10-22,12.0
2021-10-23,8.0
2021-10-24,10.0
2021-10-25,14.0
2021-10-26,10.0
2021-10-27,10.0
2021-10-28,12.0
2021-10-29,12.0
2021-10-30,9.0
2021-10-31,12.0
2021-11-01,12.0
2021-11-02,19.0
2021-11-03,20.0
2021-11-04,11.0
2021-11-05,23.0
2021-11-06,14.0
2021-11-07,18.0
2021-11-08,22.0
2021-11-09,10.0
2021-11-10,8.0
2021-11-11,12.0
2021-11-12,13.0
2021-11-13,6.0
2021-11-14,11.0
2021-11-15,18.0
2021-11-16,18.0
2021-11-17,23.0
2021-11-18,17.0
2021-11-19,13.0
2021-11-20,10.0
2021-11-21,10.0
2021-11-22,19.0
2021-11-23,29.0
2021-11-24,27.0
2021-11-25,15.0
2021-11-26,12.0
2021-11-27,6.0
2021-11-28,10.0
2021-11-29,24.0
2021-11-30,8.0
2021-12-01,10.0
2021-12-02,15.0
2021-12-03,16.0
2021-12-04,16.0
2021-12-05,6.0
2021-12-06,13.0
2021-12-07,10.0
2021-12-08,19.0
2021-12-09,16.0
2021-12-10,11.0
2021-12-11,15.0
2021-12-12,10.0
2021-12-13,10.0
2021-12-14,15.0
2021-12-15,14.0
2021-12-16,17.0
2021-12-17,17.0
2021-12-18,13.0
2021-12-19,7.0
2021-12-20,16.0
2021-12-21,20.0
2021-12-22,22.0
2021-12-23,21.0
2021-12-24,14.0
2021-12-25,13.0
2021-12-26,19.0
2021-12-27,11.0
2021-12-28,6.0
2021-12-29,9.0
2021-12-30,8.0
2021-12-31,13.0
2022-01-01,19.0
2022-01-02,7.0
2022-01-03,15.0
2022-01-04,11.0
2022-01-05,14.0
2022-01-06,16.0
2022-01-07,10.0
2022-01-08,9.0
2022-01-09,15.0
2022-01-10,24.0
2022-01-11,14.0
2022-01-12,38.0
2022-01-13,31.0
2022-01-14,50.0
2022-01-15,29.0
2022-01-16,19.0
2022-01-17,39.0
2022-01-18,40.0
2022-01-19,17.5
2022-01-20,22.25
2022-01-21,24.75
2022-01-22,19.0
2022-01-23,16.0
2022-01-24,30.0
2022-01-25,34.0
2022-01-26,29.0
2022-01-27,19.0
2022-01-28,17.0
2022-01-29,11.0
2022-01-30,19.0
2022-01-31,16.0
2022-02-01,12.0
2022-02-02,13.0
2022-02-03,13.0
2022-02-04,14.0
2022-02-05,13.0
2022-02-06,7.0
2022-02-07,18.0
2022-02-08,9.0
2022-02-09,10.0
2022-02-10,15.0
2022-02-11,19.0
2022-02-12,17.0
2022-02-13,12.0
2022-02-14,8.0
2022-02-15,11.0
2022-02-16,8.0
2022-02-17,22.0
2022-02-18,18.0
2022-02-19,13.0
2022-02-20,13.0
2022-02-21,17.0
2022-02-22,17.0
2022-02-23,19.0
2022-02-24,12.0
2022-02-25,20.0
2022-02-26,17.0
2022-02-27,14.0
2022-02-28,18.0
2022-03-01,9.0
2022-03-02,26.0
2022-03-03,27.0
2022-03-04,14.0
2022-03-05,12.0
2022-03-06,17.0
2022-03-07,16.0
2022-03-08,31.0
2022-03-09,18.0
2022-03-10,16.0
2022-03-11,12.0
2022-03-12,11.0
2022-03-13,9.0
2022-03-14,16.0
2022-03-15,21.0
2022-03-16,18.0
2022-03-17,17.0
2022-03-18,23.0
2022-03-19,26.0
2022-03-20,24.0
2022-03-21,45.0
2022-03-22,49.0
2022-03-23,61.0
2022-03-24,69.0
2022-03-25,58.0
2022-03-26,39.0
2022-03-27,17.0
2022-03-28,37.0
2022-03-29,34.0
2022-03-30,35.0
2022-03-31,22.0
2022-04-01,16.0
2022-04-02,17.0
2022-04-03,14.0
2022-04-04,16.0
2022-04-05,14.6
2022-04-06,9.0
2022-04-07,13.0
2022-04-08,16.0
2022-04-09,10.0
2022-04-10,12.0
2022-04-11,25.0
2022-04-12,23.0
2022-04-13,16.0
2022-04-14,16.0
2022-04-15,19.0
2022-04-16,30.0
2022-04-17,19.0
2022-04-18,14.0
2022-04-19,20.0
2022-04-20,22.0
2022-04-21,25.0
2022-04-22,23.0
2022-04-23,28.0
2022-04-24,21.0
2022-04-25,21.0
2022-04-26,19.0
2022-04-27,22.0
2022-04-28,23.0
2022-04-29,22.0
2022-04-30,17.0
2022-05-01,16.0
2022-05-02,19.0
2022-05-03,28.0
2022-05-04,25.0
2022-05-05,15.0
2022-05-06,19.0
2022-05-07,10.0
2022-05-08,16.0
2022-05-09,22.0
2022-05-10,18.0
2022-05-11,17.0
2022-05-12,18.0
2022-05-13,20.0
2022-05-14,24.0
2022-05-15,30.0
2022-05-16,24.0
2022-05-17,18.0
2022-05-18,15.0
2022-05-19,17.0
2022-05-20,14.0
2022-05-21,15.0
2022-05-22,17.0
2022-05-23,17.0
2022-05-24,10.0
2022-05-25,13.0
2022-05-26,13.0
2022-05-27,16.0
2022-05-28,12.0
2022-05-29,10.0
2022-05-30,12.0
2022-05-31,12.0
2022-06-01,16.0
2022-06-02,13.0
2022-06-03,18.0
2022-06-04,18.0
2022-06-05,13.0
2022-06-06,11.0
2022-06-07,13.0
2022-06-08,14.0
2022-06-09,18.0
2022-06-10,16.2
2022-06-11,18.4
2022-06-12,20.2
2022-06-13,18.4
2022-06-14,18.4
2022-06-15,20.0
2022-06-16,27.0
2022-06-17,29.0
2022-06-18,21.0
2022-06-19,14.0
2022-06-20,18.0
2022-06-21,24.0
2022-06-22,22.0
2022-06-23,27.0
2022-06-24,18.0
2022-06-25,17.0
2022-06-26,14.0
2022-06-27,16.0
2022-06-28,16.0
2022-06-29,13.0
2022-06-30,11.0
2022-07-01,12.0
2022-07-02,10.0
2022-07-03,10.0
2022-07-04,11.0
2022-07-05,11.0
2022-07-06,13.0
2022-07-07,14.0
2022-07-08,19.0
2022-07-09,13.0
2022-07-10,14.0
2022-07-11,17.0
2022-07-12,19.0
2022-07-13,21.0
2022-07-14,20.0
2022-07-15,15.0
2022-07-16,14.0
2022-07-17,11.0
2022-07-18,25.0
2022-07-19,35.0
2022-07-20,26.0
2022-07-21,21.0
2022-07-22,15.0
2022-07-23,15.0
2022-07-24,13.0
2022-07-25,13.0
2022-07-26,17.0
2022-07-27,15.0
2022-07-28,17.0
2022-07-29,22.0
2022-07-30,18.0
2022-07-31,9.0
2022-08-01,19.0
2022-08-02,18.0
2022-08-03,16.0
2022-08-04,15.0
2022-08-05,12.0
2022-08-06,19.0
2022-08-07,18.0
2022-08-08,21.0
2022-08-09,20.0
2022-08-10,25.0
2022-08-11,27.0
2022-08-12,28.0
2022-08-13,17.5
2022-08-14,14.0
2022-08-15,13.5
2022-08-16,14.5
2022-08-17,13.0
2022-08-18,21.0
2022-08-19,15.0
2022-08-20,14.0
2022-08-21,15.0
2022-08-22,14.0
2022-08-23,9.0
2022-08-24,10.0
2022-08-25,14.0
2022-08-26,21.0
2022-08-27,17.0
2022-08-28,12.0
2022-08-29,12.0
2022-08-30,16.0
2022-08-31,19.0
2022-09-01,23.0
2022-09-02,28.0
2022-09-03,22.0
2022-09-04,16.0
2022-09-05,16.0
2022-09-06,15.0
2022-09-07,14.0
2022-09-08,11.0
2022-09-09,15.0
2022-09-10,16.0
2022-09-11,13.0
2022-09-12,15.0
2022-09-13,16.0
2022-09-14,18.0
2022-09-15,17.0
2022-09-16,10.0
2022-09-17,9.0
2022-09-18,8.0
2022-09-19,9.0
2022-09-20,17.0
2022-09-21,20.0
2022-09-22,16.0
2022-09-23,16.0
2022-09-24,12.0
2022-09-25,10.0
2022-09-26,11.0
2022-09-27,13.0
2022-09-28,15.0
2022-09-29,17.0
2022-09-30,15.0
2022-10-01,15.0
2022-10-02,15.0
2022-10-03,17.0
2022-10-04,12.0
2022-10-05,15.0
2022-10-06,21.0
2022-10-07,17.0
2022-10-08,16.0
2022-10-09,12.0
2022-10-10,17.0
2022-10-11,30.0
2022-10-12,18.0
2022-10-13,16.0
2022-10-14,19.0
2022-10-15,13.0
2022-10-16,15.0
2022-10-17,20.0
2022-10-18,23.0
2022-10-19,26.0
2022-10-20,24.0
2022-10-21,11.666666666666666
2022-10-22,16.333333333333332
2022-10-23,18.75
2022-10-24,15.75
2022-10-25,16.0
2022-10-26,20.0
2022-10-27,19.0
2022-10-28,22.0
2022-10-29,23.0
2022-10-30,14.0
2022-10-31,16.0
2022-11-01,14.0
2022-11-02,18.0
2022-11-03,11.0
2022-11-04,18.0
2022-11-05,12.0
2022-11-06,9.0
2022-11-07,17.0
2022-11-08,16.0
2022-11-09,14.0
2022-11-10,15.0
2022-11-11,13.0
2022-11-12,16.0
2022-11-13,18.0
2022-11-14,25.0
2022-11-15,11.0
2022-11-16,7.0
2022-11-17,9.0
2022-11-18,13.0
2022-11-19,15.0
2022-11-20,13.0
2022-11-21,12.0
2022-11-22,13.0
2022-11-23,15.0
2022-11-24,19.0
2022-11-25,23.0
2022-11-26,18.0
2022-11-27,10.0
2022-11-28,19.0
2022-11-29,23.0
2022-11-30,27.0
2022-12-01,28.0
2022-12-02,19.0
2022-12-03,18.0
2022-12-04,20.0
2022-12-05,19.0
2022-12-06,16.0
2022-12-07,19.0
2022-12-08,16.0
2022-12-09,17.0
2022-12-10,12.5
2022-12-11,18.25
2022-12-12,11.0
2022-12-13,12.5
2022-12-14,16.5
2022-12-15,13.0
2022-12-16,13.75
2022-12-17,15.75
2022-12-18,12.25
2022-12-19,11.5
2022-12-20,12.75
2022-12-21,13.25
2022-12-22,12.0
2022-12-23,8.0
2022-12-24,18.0
2022-12-25,8.0
2022-12-26,8.0
2022-12-27,8.0
2022-12-28,5.0
2022-12-29,13.0
2022-12-30,8.0
2022-12-31,11.0
2023-01-01,17.0
2023-01-02,9.0
2023-01-03,9.0
2023-01-04,15.0
2023-01-05,16.0
2023-01-06,7.0
2023-01-07,11.0
2023-01-08,8.0
2023-01-09,13.0
2023-01-10,15.0
2023-01-11,14.0
2023-01-12,11.0
2023-01-13,19.0
2023-01-14,8.0
2023-01-15,9.0
2023-01-16,10.0
2023-01-17,19.8
2023-01-18,21.0
2023-01-19,17.5
2023-01-20,22.25
2023-01-21,24.75
2023-01-22,19.0
2023-01-23,22.0
2023-01-24,18.2
2023-01-25,19.4
2023-01-26,17.8
2023-01-27,12.6
2023-01-28,14.0
2023-01-29,14.2
2023-01-30,21.2
2023-01-31,16.4
2023-02-01,17.0
2023-02-02,17.2
2023-02-03,16.6
2023-02-04,14.6
2023-02-05,18.0
2023-02-06,18.2
2023-02-07,19.2
2023-02-08,13.4
2023-02-09,13.4
2023-02-10,15.4
2023-02-11,19.4
2023-02-12,19.6
2023-02-13,15.2
2023-02-14,18.0
2023-02-15,16.4
2023-02-16,15.2
2023-02-17,22.6
2023-02-18,16.2
2023-02-19,17.0
2023-02-20,18.4
2023-02-21,24.8
2023-02-22,21.0
2023-02-23,16.4
2023-02-24,18.2
2023-02-25,23.8
2023-02-26,29.4
2023-02-27,25.5
2023-02-28,18.25
2023-03-01,22.6
2023-03-02,26.8
2023-03-03,25.25
2023-03-04,14.0
2023-03-05,15.2
2023-03-06,19.0
2023-03-07,19.6
2023-03-08,23.4
2023-03-09,19.4
2023-03-10,14.0
2023-03-11,15.0
2023-03-12,16.0
2023-03-13,24.0
2023-03-14,11.0
2023-03-15,13.0
2023-03-16,10.0
2023-03-17,10.0
2023-03-18,10.0
2023-03-19,10.0
2023-03-20,13.0
2023-03-21,15.0
2023-03-22,16.0
2023-03-23,20.0
2023-03-24,16.0
2023-03-25,14.0
2023-03-26,13.0
2023-03-27,17.0
2023-03-28,11.0
2023-03-29,14.0
2023-03-30,23.0
2023-03-31,8.0
2023-04-01,8.0
2023-04-02,15.0
2023-04-03,19.0
2023-04-04,25.0
2023-04-05,21.0
2023-04-06,9.0
2023-04-07,15.0
2023-04-08,21.0
2023-04-09,17.0
2023-04-10,8.0
2023-04-11,12.0
2023-04-12,13.0
2023-04-13,12.0
2023-04-14,10.0
2023-04-15,13.0
2023-04-16,19.0
2023-04-17,26.0
2023-04-18,29.0
2023-04-19,27.0
2023-04-20,24.0
2023-04-21,21.0
2023-04-22,27.0
2023-04-23,8.0
2023-04-24,17.0
2023-04-25,20.0
2023-04-26,16.0
2023-04-27,24.0
2023-04-28,12.0
2023-04-29,20.0
2023-04-30,20.0
2023-05-01,11.0
2023-05-02,17.0
2023-05-03,22.0
2023-05-04,26.0
2023-05-05,13.0
2023-05-06,11.0
2023-05-07,10.0
2023-05-08,9.0
2023-05-09,9.0
2023-05-10,13.0
2023-05-11,22.0
2023-05-12,18.0
2023-05-13,19.0
2023-05-14,18.0
2023-05-15,14.0
2023-05-16,19.0
2023-05-17,25.0
2023-05-18,23.0
2023-05-19,25.0
2023-05-20,21.0
2023-05-21,19.0
2023-05-22,19.0
2023-05-23,22.0
2023-05-24,27.0
2023-05-25,29.0
2023-05-26,27.0
2023-05-27,22.0
2023-05-28,19.0
2023-05-29,18.0
2023-05-30,21.0
2023-05-31,16.0
2023-06-01,18.0
2023-06-02,22.0
2023-06-03,20.0
2023-06-04,16.0
2023-06-05,18.0
2023-06-06,21.0
2023-06-07,26.0
2023-06-08,24.0
2023-06-09,30.0
2023-06-10,32.0
2023-06-11,33.0
2023-06-12,32.0
2023-06-13,35.0
2023-06-14,32.0
2023-06-15,31.0
2023-06-16,27.0
2023-06-17,25.0
2023-06-18,22.0
2023-06-19,15.0
2023-06-20,15.0
2023-06-21,14.0
2023-06-22,24.0
2023-06-23,18.0
2023-06-24,13.0
2023-06-25,21.0
2023-06-26,16.0
2023-06-27,20.0
2023-06-28,18.4
2023-06-29,15.0
2023-06-30,14.0
2023-07-01,13.0
2023-07-02,20.0
2023-07-03,15.0
2023-07-04,15.8
2023-07-05,18.8
2023-07-06,17.4
2023-07-07,15.4
2023-07-08,15.0
2023-07-09,16.6
2023-07-10,14.6
2023-07-11,16.8
2023-07-12,16.2
2023-07-13,17.2
2023-07-14,14.4
2023-07-15,14.4
2023-07-16,18.4
2023-07-17,16.0
2023-07-18,18.6
2023-07-19,20.0
2023-07-20,19.4
2023-07-21,21.8
2023-07-22,19.4
2023-07-23,19.0
2023-07-24,19.6
2023-07-25,20.6
2023-07-26,20.8
2023-07-27,15.2
2023-07-28,13.4
2023-07-29,15.4
2023-07-30,14.0
2023-07-31,15.6
2023-08-01,16.6
2023-08-02,17.8
2023-08-03,17.0
2023-08-04,14.4
2023-08-05,12.8
2023-08-06,17.2
2023-08-07,19.2
2023-08-08,18.8
2023-08-09,17.8
2023-08-10,20.6
2023-08-11,19.8
2023-08-12,21.4
2023-08-13,17.5
2023-08-14,14.0
2023-08-15,13.5
2023-08-16,14.5
2023-08-17,13.0
2023-08-18,13.4
2023-08-19,12.4
2023-08-20,15.8
2023-08-21,15.4
2023-08-22,13.25
2023-08-23,13.75
2023-08-24,16.2
2023-08-25,14.2
2023-08-26,16.2
2023-08-27,21.6
2023-08-28,11.8
2023-08-29,13.2
2023-08-30,16.6
2023-08-31,15.4
2023-09-01,16.4
2023-09-02,18.0
2023-09-03,20.0
2023-09-04,17.8
2023-09-05,18.0
2023-09-06,18.6
2023-09-07,18.6
2023-09-08,18.0
2023-09-09,12.8
2023-09-10,17.6
2023-09-11,13.8
2023-09-12,15.8
2023-09-13,17.8
2023-09-14,18.6
2023-09-15,19.2
2023-09-16,16.6
2023-09-17,15.0
2023-09-18,20.6
2023-09-19,21.4
2023-09-20,20.2
2023-09-21,21.6
2023-09-22,16.6
2023-09-23,11.2
2023-09-24,13.0
2023-09-25,14.2
2023-09-26,15.4
2023-09-27,16.0
2023-09-28,15.6
2023-09-29,14.4
2023-09-30,12.4
2023-10-01,13.0
2023-10-02,12.8
2023-10-03,14.4
2023-10-04,13.4
2023-10-05,15.0
2023-10-06,12.6
2023-10-07,14.4
2023-10-08,15.2
2023-10-09,17.0
2023-10-10,19.6
2023-10-11,16.2
2023-10-12,13.8
2023-10-13,13.2
2023-10-14,13.8
2023-10-15,16.2
2023-10-16,16.8
2023-10-17,16.4
2023-10-18,17.8
2023-10-19,21.0
2023-10-20,20.6
2023-10-21,11.666666666666666
2023-10-22,16.333333333333332
2023-10-23,18.75
2023-10-24,15.75
2023-10-25,15.4
2023-10-26,13.8
2023-10-27,12.6
2023-10-28,17.0
2023-10-29,17.2
2023-10-30,14.0
2023-10-31,16.0
2023-11-01,12.0
2023-11-02,17.0
2023-11-03,14.8
2023-11-04,16.2
2023-11-05,27.6
2023-11-06,19.8
2023-11-07,17.0
2023-11-08,20.4
2023-11-09,12.0
2023-11-10,12.8
2023-11-11,11.8
2023-11-12,14.2
2023-11-13,14.8
2023-11-14,16.6
2023-11-15,15.2
2023-11-16,15.2
2023-11-17,18.4
2023-11-18,15.8
2023-11-19,15.6
2023-11-20,13.2
2023-11-21,13.6
2023-11-22,21.4
2023-11-23,22.8
2023-11-24,19.2
2023-11-25,15.4
2023-11-26,16.4
2023-11-27,12.4
2023-11-28,16.6
2023-11-29,22.6
2023-11-30,18.4
2023-12-01,15.4
2023-12-02,17.0
2023-12-03,16.4
2023-12-04,21.0
2023-12-05,14.5
2023-12-06,12.5
2023-12-07,14.5
2023-12-08,16.0
2023-12-09,17.0
2023-12-10,12.5
2023-12-11,18.25
2023-12-12,11.0
2023-12-13,12.5
2023-12-14,16.5
2023-12-15,13.0
2023-12-16,13.75
2023-12-17,15.75
2023-12-18,12.25
2023-12-19,11.5
2023-12-20,12.75
2023-12-21,13.25
2023-12-22,14.8
2023-12-23,11.8
2023-12-24,13.8
2023-12-25,11.0
2023-12-26,10.0
2023-12-27,14.6
2023-12-28,11.4
2023-12-29,11.2
2023-12-30,10.4
2023-12-31,12.0
2024-01-01,16.166666666666668
2024-01-02,11.5
2024-01-03,15.666666666666666
2024-01-04,14.5
2024-01-05,13.666666666666666
2024-01-06,15.833333333333334
2024-01-07,14.333333333333334
2024-01-08,16.166666666666668
2024-01-09,15.0
2024-01-10,19.333333333333332
2024-01-11,17.333333333333332
2024-01-12,15.333333333333334
2024-01-13,16.0
2024-01-14,19.333333333333332
2024-01-15,15.666666666666666
2024-01-16,13.166666666666666
2024-01-17,19.8
2024-01-18,21.0
2024-01-19,17.5
2024-01-20,22.25
2024-01-21,24.75
2024-01-22,19.0
2024-01-23,22.0
2024-01-24,18.2
2024-01-25,19.4
2024-01-26,17.8
2024-01-27,12.6
2024-01-28,14.0
2024-01-29,14.2
2024-01-30,21.2
2024-01-31,16.4
2024-02-01,17.0
2024-02-02,17.2
2024-02-03,16.6
2024-02-04,14.6
2024-02-05,18.0
2024-02-06,18.2
2024-02-07,19.2
2024-02-08,13.4
2024-02-09,13.4
2024-02-10,15.4
2024-02-11,19.4
2024-02-12,19.6
2024-02-13,15.2
2024-02-14,18.0
2024-02-15,16.4
2024-02-16,15.2
2024-02-17,22.6
2024-02-18,16.2
2024-02-19,17.0
2024-02-20,18.4
2024-02-21,24.8
2024-02-22,24.333333333333332
2024-02-23,16.4
2024-02-24,18.2
2024-02-25,23.8
2024-02-26,29.4
2024-02-27,25.5
2024-02-28,18.25
2024-02-29,19.0
2024-03-01,22.6
2024-03-02,26.8
2024-03-03,25.25
2024-03-04,14.0
2024-03-05,15.2
2024-03-06,19.0
2024-03-07,19.6
2024-03-08,23.4
2024-03-09,19.4
2024-03-10,14.0
2024-03-11,16.333333333333332
2024-03-12,14.166666666666666
2024-03-13,18.0
2024-03-14,12.666666666666666
2024-03-15,13.166666666666666
2024-03-16,16.333333333333332
2024-03-17,17.666666666666668
2024-03-18,18.5
2024-03-19,20.666666666666668
2024-03-20,21.333333333333332
2024-03-21,25.0
2024-03-22,24.666666666666668
2024-03-23,27.833333333333332
2024-03-24,29.166666666666668
2024-03-25,28.333333333333332
2024-03-26,25.5
2024-03-27,20.166666666666668
2024-03-28,21.0
2024-03-29,21.5
2024-03-30,24.333333333333332
2024-03-31,20.0
2024-04-01,18.333333333333332
2024-04-02,14.166666666666666
2024-04-03,17.75
2024-04-04,16.0
2024-04-05,14.6
2024-04-06,11.833333333333334
2024-04-07,18.0
2024-04-08,19.833333333333332
2024-04-09,17.666666666666668
2024-04-10,17.833333333333332
2024-04-11,23.2
2024-04-12,22.4
2024-04-13,16.4
2024-04-14,18.5
2024-04-15,23.0
2024-04-16,29.166666666666668
2024-04-17,22.0
2024-04-18,22.333333333333332
2024-04-19,28.333333333333332
2024-04-20,30.333333333333332
2024-04-21,29.666666666666668
2024-04-22,26.5
2024-04-23,22.666666666666668
2024-04-24,20.166666666666668
2024-04-25,15.833333333333334
2024-04-26,16.5
2024-04-27,20.833333333333332
2024-04-28,17.5
2024-04-29,18.166666666666668
2024-04-30,18.333333333333332
2024-05-01,17.166666666666668
2024-05-02,15.5
2024-05-03,21.166666666666668
2024-05-04,21.0
2024-05-05,13.833333333333334
2024-05-06,15.333333333333334
2024-05-07,15.0
2024-05-08,16.333333333333332
2024-05-09,17.833333333333332
2024-05-10,17.0
2024-05-11,18.333333333333332
2024-05-12,15.0
2024-05-13,19.0
2024-05-14,18.666666666666668
2024-05-15,20.666666666666668
2024-05-16,20.0
2024-05-17,21.0
2024-05-18,19.166666666666668
2024-05-19,18.0
2024-05-20,17.666666666666668
2024-05-21,19.5
2024-05-22,21.4
2024-05-23,20.6
2024-05-24,20.2
2024-05-25,19.8
2024-05-26,18.6
2024-05-27,20.0
2024-05-28,18.0
2024-05-29,17.6
2024-05-30,18.6
2024-05-31,16.666666666666668
2024-06-01,16.8
2024-06-02,18.0
2024-06-03,19.4
2024-06-04,14.6
2024-06-05,15.833333333333334
2024-06-06,17.0
2024-06-07,17.833333333333332
2024-06-08,17.666666666666668
2024-06-09,18.0
2024-06-10,16.2
2024-06-11,18.4
2024-06-12,20.2
2024-06-13,18.4
2024-06-14,18.4
2024-06-15,20.0
2024-06-16,17.666666666666668
2024-06-17,18.333333333333332
2024-06-18,15.833333333333334
2024-06-19,14.5
2024-06-20,13.166666666666666
2024-06-21,17.166666666666668
2024-06-22,20.166666666666668
2024-06-23,20.833333333333332
2024-06-24,20.0
2024-06-25,23.0
2024-06-26,17.166666666666668
2024-06-27,18.0
2024-06-28,18.4
2024-06-29,19.4
2024-06-30,14.0
2024-07-01,14.666666666666666
2024-07-02,17.833333333333332
2024-07-03,15.0
2024-07-04,15.8
2024-07-05,18.8
2024-07-06,17.4
2024-07-07,15.4
2024-07-08,15.0
2024-07-09,16.6
2024-07-10,14.6
2024-07-11,16.8
2024-07-12,16.2
2024-07-13,17.2
2024-07-14,14.4
2024-07-15,14.4
2024-07-16,18.4
2024-07-17,16.0
2024-07-18,18.6
2024-07-19,20.0
2024-07-20,19.4
2024-07-21,21.8
2024-07-22,19.4
2024-07-23,19.0
2024-07-24,19.6
2024-07-25,20.6
2024-07-26,20.8
2024-07-27,15.2
2024-07-28,13.4
2024-07-29,15.4
2024-07-30,14.0
